uid,address,title,summary,body,collection,terms,year_from,year_to,user,destination_dir
dor1158,http://www.dornc.com/taxes/property/memos/countylawchange_13.pdf,County Law Changes Memorandum (2013),"We are enclosing a summary of the significant local government legislation (having state-wide application) enacted by the 2013 Session of the North Carolina General Assembly. The summary includes the bill number, purpose of the bill, and brief comments as to each ratified bill. A copy of each bill may be obtained at the following web page.","We are enclosing a summary of the significant local government legislation (having state-wide application) enacted by the 2013 Session of the North Carolina General Assembly. The summary includes the bill number, purpose of the bill, and brief comments as to each ratified bill. A copy of each bill may be obtained at the following web page.",Bulletins,"Property Tax,Local Government Distributions",2013,,0,bulletins
dor1159,http://www.dornc.com/publications/5yr_tax_rates.pdf|http://www.dornc.com/publications/5yr_tax_rates.xls,County Property Tax Rates for the Last Five Years,County Property Tax Rates for the Last Five Years County Property Tax Rates for the Last Five Years,County Property Tax Rates for the Last Five Years County Property Tax Rates for the Last Five Years,Tax Rate Charts,"Property Tax,Local Government Distributions",,,0,tax-rate-charts
dor1160,http://www.dornc.com/publications/sales_assesment/salesratio_multipleyears.xls,County Ratios 1986 - 2016,,,Reports,,1986,2016,0,reports
dor1161,http://www.dornc.com/taxes/corporate/3hcredits0708_withsupp.pdf,Credit for Mill Rehabilitation (Article 3H) 07/08,"Tax credit taken against franchise, corporate income and insurance gross premiums tax",This document provides guidance pertaining to  tax credits taken in 2007-2008 for mill rehabilitation.,Administrative Rules,"Corporate Income Tax,Franchise Tax",2007,2008,0,administrative-rules
dor1162,http://www.dornc.com/publications/cred_inct/portauthcr2007.pdf,Credits for NC State Ports Authority Charges Processed During Calendar Year 2007,2008 Credits for NC State Ports Authority Charges Report,2008 Credits for NC State Ports Authority Charges Report,Reports,"Corporate Income Tax,Individual Income Tax",2007,,0,reports
dor1163,http://www.dornc.com/publications/cred_inct_09/credits_ports_authority.pdf,Credits for NC State Ports Authority Charges Processed During Calendar Year 2008,2009 Credits for NC State Ports Authority Charges Report,2009 Credits for NC State Ports Authority Charges Report,Reports,"Corporate Income Tax,Individual Income Tax",2008,,0,reports
dor1164,http://www.dornc.com/publications/cred_inct_10/port_credits.pdf,Credits for NC State Ports Authority Charges Processed During Calendar Year 2009,2010 Credits for NC State Ports Authority Charges Report,2010 Credits for NC State Ports Authority Charges Report,Reports,"Corporate Income Tax,Individual Income Tax",2009,,0,reports
dor1165,http://www.dornc.com/publications/incentives/2011/port_credits10.pdf,Credits for NC State Ports Authority Charges Processed During Calendar Year 2010,2011 Economic Incentives Report: NC State Ports Authority Charges,2011 Economic Incentives Report: NC State Ports Authority Charges,Reports,"Corporate Income Tax,Individual Income Tax",2010,,0,reports
dor1166,http://www.dornc.com/publications/incentives/2012/port_credits_11.pdf,Credits for NC State Ports Authority Charges Processed During Calendar Year 2011,2012 Economic Incentives Report: NC State Ports Authority Charges,2012 Economic Incentives Report: NC State Ports Authority Charges,Reports,"Corporate Income Tax,Individual Income Tax",2011,,0,reports
dor1167,http://www.dornc.com/publications/incentives/2013/port_credits12.pdf,Credits for NC State Ports Authority Charges Processed During Calendar Year 2012,2013 Economic Incentives Report: NC State Ports Authority Charges,2013 Economic Incentives Report: NC State Ports Authority Charges,Reports,"Corporate Income Tax,Individual Income Tax",2012,,0,reports
dor1168,http://www.dornc.com/publications/incentives/2014/port_credits_2013.pdf,Credits for NC State Ports Authority Charges Processed During Calendar Year 2013,2014 Economic Incentives Report: NC State Ports Authority Charges,2014 Economic Incentives Report: NC State Ports Authority Charges,Reports,"Corporate Income Tax,Individual Income Tax",2013,,0,reports
dor1169,http://www.dornc.com/publications/incentives/2015/portcredits14.pdf,Credits for NC State Ports Authority Charges Processed During Calendar Year 2014,2015 Economic Incentives Report: NC State Ports Authority Charges,2015 Economic Incentives Report: NC State Ports Authority Charges,Reports,"Corporate Income Tax,Individual Income Tax",2014,,0,reports
dor1170,http://www.dornc.com/publications/incentives/2016/PortCredits2015.pdf,Credits for NC State Ports Authority Charges Processed During Calendar Year 2015,2016 Economic Incentives Report: NC State Ports Authority Charges,2016 Economic Incentives Report: NC State Ports Authority Charges,Reports,"Corporate Income Tax,Individual Income Tax",2015,,0,reports
dor1171,http://www.dornc.com/publications/incentives/2017/PortCredits2016.pdf,Credits for NC State Ports Authority Charges Processed During Calendar Year 2016,2017 Economic Incentives Report: NC State Ports Authority Charges,2017 Economic Incentives Report: NC State Ports Authority Charges,Reports,"Corporate Income Tax,Individual Income Tax",2016,,0,reports
dor1172,http://www.dornc.com/taxes/property/memos/current_listing_issues_2000.pdf,"Current Listing Issues, Department Opinion Memorandum (2000)",The purpose of this memo is to review our opinion regarding the duties of both the taxpayer and the assessor's office during the listing and appraisal process.,The purpose of this memo is to review our opinion regarding the duties of both the taxpayer and the assessor's office during the listing and appraisal process.,Bulletins,"Property Tax,Local Government Distributions",2000,,0,bulletins
dor1173,http://www.dornc.com/localgovt/setoff/setoff_agency.pdf|http://www.dornc.com/localgovt/setoff/setoff_agency.xls,Debt Setoff - Contact List of Setoff Agencies,Debt Setoff -Contact List of Setoff Agencies  PDF Debt Setoff - Contact List of Setoff Agencies  Excel,"Contact list showing setoff agency name, address and telephone contact numbers. Contact list showing setoff agency name, address and telephone contact numbers.",Fact Sheets,Individual Income Tax,,,0,fact-sheets
dor1174,http://www.dornc.com/downloads/DecalInventorySheet.pdf,Decal Inventory Sheet,Decal Inventory Sheet,An example decal inventory sheet for record keeping requirements,Forms,"Excise Tax,Motor Carrier Tax (IFTA/Intrastate)",,,0,forms
dor1175,http://www.dornc.com/taxes/property/memos/fmp_2013.pdf,Delaying a Forest Management Plan Cutting Schedule Memorandum (2013),"Recent declines in the commercial timber market have prompted some landowners to delay their cutting plans, in an effort to maximize their profits.","Recent declines in the commercial timber market have prompted some landowners to delay their cutting plans, in an effort to maximize their profits.",Bulletins,"Property Tax,Local Government Distributions",2013,,0,bulletins
dor1176,http://www.dornc.com/taxes/property/memos/demo_boat_stickers_2005.pdf,Demonstration Boat Stickers Memorandum (2005),Our office has recently reviewed the North Carolina watercraft registration requirements for vessels owned by dealers or other businesses.,Our office has recently reviewed the North Carolina watercraft registration requirements for vessels owned by dealers or other businesses.,Bulletins,"Property Tax,Local Government Distributions",2005,,0,bulletins
