uid,address,document_collection,title,short_description,long_description,collection,destination_dir
shp1010,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Votrient.pdf,Pharmacy Documents,,,,,
shp1011,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit VPRIV.pdf,Pharmacy Documents,,,,,
shp1012,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Xalkori.pdf,Pharmacy Documents,,,,,
shp1013,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Xeljanz-Xeljanz XR.pdf,Pharmacy Documents,,,,,
shp1014,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Xeloda.pdf,Pharmacy Documents,,,,,
shp1015,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Xtandi.pdf,Pharmacy Documents,,,,,
shp1016,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Zavesca.pdf,Pharmacy Documents,,,,,
shp1017,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Zejula.pdf,Pharmacy Documents,,,,,
shp1018,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Zelboraf.pdf,Pharmacy Documents,,,,,
shp1019,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Zolinza.pdf,Pharmacy Documents,,,,,
shp1020,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Zydelig.pdf,Pharmacy Documents,,,,,
shp1021,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Zykadia.pdf,Pharmacy Documents,,,,,
shp1022,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit Zytiga.pdf,Pharmacy Documents,,,,,
shp1023,https://shp.nctreasurer.com/Pharmacy Documents/Specialty Quantity Limit.pdf,Pharmacy Documents,,,,,
shp1024,https://shp.nctreasurer.com/Pharmacy Documents/Sprycel.pdf,Pharmacy Documents,,,,,
shp1025,https://shp.nctreasurer.com/Pharmacy Documents/Stimate.pdf,Pharmacy Documents,,,,,
shp1026,https://shp.nctreasurer.com/Pharmacy Documents/Stivarga.pdf,Pharmacy Documents,,,,,
shp1027,https://shp.nctreasurer.com/Pharmacy Documents/Strattera.pdf,Pharmacy Documents,,,,,
shp1028,https://shp.nctreasurer.com/Pharmacy Documents/Strensiq.pdf,Pharmacy Documents,,,,,
shp1029,https://shp.nctreasurer.com/Pharmacy Documents/Supprelin LA.pdf,Pharmacy Documents,,,,,
shp1030,https://shp.nctreasurer.com/Pharmacy Documents/Sutent.pdf,Pharmacy Documents,,,,,
shp1031,https://shp.nctreasurer.com/Pharmacy Documents/Sylatron.pdf,Pharmacy Documents,,,,,
shp1032,https://shp.nctreasurer.com/Pharmacy Documents/Sylvant.pdf,Pharmacy Documents,,,,,
shp1033,https://shp.nctreasurer.com/Pharmacy Documents/Synagis.pdf,Pharmacy Documents,,,,,
shp1034,https://shp.nctreasurer.com/Pharmacy Documents/Synarel.pdf,Pharmacy Documents,,,,,
shp1035,https://shp.nctreasurer.com/Pharmacy Documents/Synribo.pdf,Pharmacy Documents,,,,,
shp1036,https://shp.nctreasurer.com/Pharmacy Documents/Tafinlar.pdf,Pharmacy Documents,,,,,
shp1037,https://shp.nctreasurer.com/Pharmacy Documents/Tagrisso.pdf,Pharmacy Documents,,,,,
shp1038,https://shp.nctreasurer.com/Pharmacy Documents/Tarceva.pdf,Pharmacy Documents,,,,,
shp1039,https://shp.nctreasurer.com/Pharmacy Documents/Targretin.pdf,Pharmacy Documents,,,,,
shp1040,https://shp.nctreasurer.com/Pharmacy Documents/Tasigna.pdf,Pharmacy Documents,,,,,
shp1041,https://shp.nctreasurer.com/Pharmacy Documents/Tazorac.pdf,Pharmacy Documents,,,,,
shp1042,https://shp.nctreasurer.com/Pharmacy Documents/Tecentriq.pdf,Pharmacy Documents,,,,,
shp1043,https://shp.nctreasurer.com/Pharmacy Documents/Tecfidera.pdf,Pharmacy Documents,,,,,
shp1044,https://shp.nctreasurer.com/Pharmacy Documents/Technivie.pdf,Pharmacy Documents,,,,,
shp1045,https://shp.nctreasurer.com/Pharmacy Documents/Temozolomide-Temodar.pdf,Pharmacy Documents,,,,,
shp1046,https://shp.nctreasurer.com/Pharmacy Documents/Testosterone - Oral Non-TGC.pdf,Pharmacy Documents,,,,,
shp1047,https://shp.nctreasurer.com/Pharmacy Documents/Testosterone Products Non-TGC.pdf,Pharmacy Documents,,,,,
shp1048,https://shp.nctreasurer.com/Pharmacy Documents/Tetrabenazine-Xenazine.pdf,Pharmacy Documents,,,,,
shp1049,https://shp.nctreasurer.com/Pharmacy Documents/Thalomid.pdf,Pharmacy Documents,,,,,
shp1050,https://shp.nctreasurer.com/Pharmacy Documents/Tobramycin Inhalation.pdf,Pharmacy Documents,,,,,
shp1051,https://shp.nctreasurer.com/Pharmacy Documents/Torisel.pdf,Pharmacy Documents,,,,,
shp1052,https://shp.nctreasurer.com/Pharmacy Documents/Tracleer.pdf,Pharmacy Documents,,,,,
shp1053,https://shp.nctreasurer.com/Pharmacy Documents/Treanda-Bendeka.pdf,Pharmacy Documents,,,,,
shp1054,https://shp.nctreasurer.com/Pharmacy Documents/Trelstar.pdf,Pharmacy Documents,,,,,
shp1055,https://shp.nctreasurer.com/Pharmacy Documents/Tretinoins (Topical).pdf,Pharmacy Documents,,,,,
shp1056,https://shp.nctreasurer.com/Pharmacy Documents/Triptodur.pdf,Pharmacy Documents,,,,,
shp1057,https://shp.nctreasurer.com/Pharmacy Documents/Trulance.pdf,Pharmacy Documents,,,,,
shp1058,https://shp.nctreasurer.com/Pharmacy Documents/Tykerb.pdf,Pharmacy Documents,,,,,
shp1059,https://shp.nctreasurer.com/Pharmacy Documents/Tymlos.pdf,Pharmacy Documents,,,,,
shp1060,https://shp.nctreasurer.com/Pharmacy Documents/Tysabri.pdf,Pharmacy Documents,,,,,
shp1061,https://shp.nctreasurer.com/Pharmacy Documents/Tyvaso.pdf,Pharmacy Documents,,,,,
shp1062,https://shp.nctreasurer.com/Pharmacy Documents/Uptravi.pdf,Pharmacy Documents,,,,,
shp1063,https://shp.nctreasurer.com/Pharmacy Documents/Valchlor.pdf,Pharmacy Documents,,,,,
shp1064,https://shp.nctreasurer.com/Pharmacy Documents/Vantas Non-TGC.pdf,Pharmacy Documents,,,,,
shp1065,https://shp.nctreasurer.com/Pharmacy Documents/Vectibix.pdf,Pharmacy Documents,,,,,
shp1066,https://shp.nctreasurer.com/Pharmacy Documents/Velcade.pdf,Pharmacy Documents,,,,,
shp1067,https://shp.nctreasurer.com/Pharmacy Documents/Venclexta.pdf,Pharmacy Documents,,,,,
shp1068,https://shp.nctreasurer.com/Pharmacy Documents/Ventavis.pdf,Pharmacy Documents,,,,,
shp1069,https://shp.nctreasurer.com/Pharmacy Documents/Verzenio.pdf,Pharmacy Documents,,,,,
shp1070,https://shp.nctreasurer.com/Pharmacy Documents/Vfend.pdf,Pharmacy Documents,,,,,
shp1071,https://shp.nctreasurer.com/Pharmacy Documents/Viekira.pdf,Pharmacy Documents,,,,,
shp1072,https://shp.nctreasurer.com/Pharmacy Documents/Vigabatrin-Sabril.pdf,Pharmacy Documents,,,,,
shp1073,https://shp.nctreasurer.com/Pharmacy Documents/Vimizim.pdf,Pharmacy Documents,,,,,
shp1074,https://shp.nctreasurer.com/Pharmacy Documents/Vivitrol.pdf,Pharmacy Documents,,,,,
shp1075,https://shp.nctreasurer.com/Pharmacy Documents/Voltaren Gel.pdf,Pharmacy Documents,,,,,
shp1076,https://shp.nctreasurer.com/Pharmacy Documents/Vonvendi.pdf,Pharmacy Documents,,,,,
shp1077,https://shp.nctreasurer.com/Pharmacy Documents/Vosevi.pdf,Pharmacy Documents,,,,,
shp1078,https://shp.nctreasurer.com/Pharmacy Documents/Votrient.pdf,Pharmacy Documents,,,,,
shp1079,https://shp.nctreasurer.com/Pharmacy Documents/VPRIV.pdf,Pharmacy Documents,,,,,
shp1080,https://shp.nctreasurer.com/Pharmacy Documents/Wilate.pdf,Pharmacy Documents,,,,,
shp1081,https://shp.nctreasurer.com/Pharmacy Documents/Xalkori.pdf,Pharmacy Documents,,,,,
shp1082,https://shp.nctreasurer.com/Pharmacy Documents/Xartemis XR MME Limit.pdf,Pharmacy Documents,,,,,
shp1083,https://shp.nctreasurer.com/Pharmacy Documents/Xeloda.pdf,Pharmacy Documents,,,,,
shp1084,https://shp.nctreasurer.com/Pharmacy Documents/Xenical.pdf,Pharmacy Documents,,,,,
shp1085,https://shp.nctreasurer.com/Pharmacy Documents/Xeomin.pdf,Pharmacy Documents,,,,,
shp1086,https://shp.nctreasurer.com/Pharmacy Documents/Xermelo.pdf,Pharmacy Documents,,,,,
shp1087,https://shp.nctreasurer.com/Pharmacy Documents/Xgeva.pdf,Pharmacy Documents,,,,,
shp1088,https://shp.nctreasurer.com/Pharmacy Documents/Xolair.pdf,Pharmacy Documents,,,,,
shp1089,https://shp.nctreasurer.com/Pharmacy Documents/Xtandi.pdf,Pharmacy Documents,,,,,
shp1090,https://shp.nctreasurer.com/Pharmacy Documents/Xyrem.pdf,Pharmacy Documents,,,,,
shp1091,https://shp.nctreasurer.com/Pharmacy Documents/Yervoy.pdf,Pharmacy Documents,,,,,
shp1092,https://shp.nctreasurer.com/Pharmacy Documents/Yescarta.pdf,Pharmacy Documents,,,,,
shp1093,https://shp.nctreasurer.com/Pharmacy Documents/Zaltrap.pdf,Pharmacy Documents,,,,,
shp1094,https://shp.nctreasurer.com/Pharmacy Documents/Zavesca.pdf,Pharmacy Documents,,,,,
shp1095,https://shp.nctreasurer.com/Pharmacy Documents/Zegerid.pdf,Pharmacy Documents,,,,,
shp1096,https://shp.nctreasurer.com/Pharmacy Documents/Zejula.pdf,Pharmacy Documents,,,,,
shp1097,https://shp.nctreasurer.com/Pharmacy Documents/Zelboraf.pdf,Pharmacy Documents,,,,,
shp1098,https://shp.nctreasurer.com/Pharmacy Documents/Zepatier.pdf,Pharmacy Documents,,,,,
shp1099,https://shp.nctreasurer.com/Pharmacy Documents/Zinbryta.pdf,Pharmacy Documents,,,,,
shp1100,https://shp.nctreasurer.com/Pharmacy Documents/Zofran-Zuplenz Limit.pdf,Pharmacy Documents,,,,,
shp1101,https://shp.nctreasurer.com/Pharmacy Documents/Zoladex Non-TGC.pdf,Pharmacy Documents,,,,,
shp1102,https://shp.nctreasurer.com/Pharmacy Documents/Zoledronic acid-Zometa.pdf,Pharmacy Documents,,,,,
shp1103,https://shp.nctreasurer.com/Pharmacy Documents/Zolinza.pdf,Pharmacy Documents,,,,,
shp1104,https://shp.nctreasurer.com/Pharmacy Documents/Zorbtive.pdf,Pharmacy Documents,,,,,
shp1105,https://shp.nctreasurer.com/Pharmacy Documents/Zydelig.pdf,Pharmacy Documents,,,,,
shp1106,https://shp.nctreasurer.com/Pharmacy Documents/Zykadia.pdf,Pharmacy Documents,,,,,
shp1107,https://shp.nctreasurer.com/Pharmacy Documents/Zytiga.pdf,Pharmacy Documents,,,,,
